InventoryID,ProductID,QuantityChange,ChangeType,ChangeDate
1716,110,33,Purchase,2024-03-17 16:46:00
1717,104,-41,Return,2023-11-21 02:57:00
1718,108,15,Adjustment,2023-10-31 12:25:00
1719,107,-13,Damage,2024-03-24 13:11:00
1720,103,-20,Damage,2023-07-25 15:54:00
1721,105,-18,Damage,2023-12-01 21:54:00
1722,102,-47,Damage,2023-01-10 14:48:00
1723,108,35,Adjustment,2023-05-08 19:02:00
1724,101,44,Adjustment,2023-06-18 20:25:00
1725,109,-13,Return,2023-07-23 13:43:00
1726,108,39,Purchase,2024-02-22 23:08:00
1727,101,-34,Return,2023-02-06 10:05:00
1728,108,29,Purchase,2023-12-29 00:32:00
1729,106,38,Adjustment,2023-05-05 21:57:00
1730,105,18,Purchase,2024-01-12 16:33:00
1731,103,-37,Return,2023-03-02 14:27:00
1732,108,11,Adjustment,2024-02-29 16:46:00
1733,104,-12,Damage,2023-02-02 06:33:00
1734,101,44,Adjustment,2023-11-18 01:06:00
1735,106,-4,Damage,2023-08-11 10:18:00
1736,104,19,Purchase,2023-10-18 00:13:00
1737,106,-4,Damage,2023-02-04 03:17:00
1738,101,-23,Return,2023-03-10 01:28:00
1739,110,-2,Return,2023-04-25 01:03:00
1740,101,30,Adjustment,2024-02-16 01:20:00
1741,103,-36,Return,2023-06-22 07:05:00
1742,106,13,Purchase,2024-01-23 04:39:00
1743,106,17,Purchase,2024-01-29 10:58:00
1744,109,1,Adjustment,2023-04-24 16:22:00
1745,102,-28,Damage,2023-12-09 11:39:00
1746,108,28,Purchase,2023-03-30 00:37:00
1747,101,-25,Return,2023-11-05 18:16:00
1748,104,13,Adjustment,2024-02-04 07:16:00
1749,102,-2,Return,2023-08-20 19:59:00
1750,105,2,Purchase,2023-01-21 23:05:00
1751,102,-24,Damage,2023-03-06 19:09:00
1752,109,-41,Damage,2023-04-26 14:15:00
1753,105,43,Adjustment,2023-06-06 21:24:00
1754,104,6,Adjustment,2023-09-08 16:16:00
1755,101,-6,Damage,2023-06-18 18:36:00
1756,110,-4,Return,2023-05-30 03:45:00
1757,101,-47,Return,2024-02-17 20:45:00
1758,109,-3,Damage,2023-08-01 16:02:00
1759,104,15,Purchase,2023-12-15 17:06:00
1760,108,14,Purchase,2023-02-14 09:32:00
1761,107,4,Adjustment,2023-10-13 11:02:00
1762,107,-14,Damage,2023-06-22 16:33:00
1763,109,1,Adjustment,2024-01-04 20:03:00
1764,105,26,Purchase,2023-09-11 08:07:00
1765,108,-28,Return,2023-05-19 07:34:00
1766,109,12,Purchase,2023-05-11 22:53:00
1767,108,-43,Damage,2024-02-16 02:17:00
1768,103,30,Adjustment,2023-01-24 11:51:00
1769,101,-5,Damage,2023-10-27 22:29:00
1770,101,9,Purchase,2023-03-22 12:30:00
1771,110,-23,Damage,2024-03-16 01:44:00
1772,106,-9,Damage,2023-07-16 20:19:00
1773,110,-35,Return,2024-01-06 11:51:00
1774,103,14,Purchase,2023-12-26 14:02:00
1775,101,30,Adjustment,2024-03-14 09:39:00
1776,107,-19,Return,2024-01-23 04:38:00
1777,105,20,Purchase,2023-01-03 18:12:00
1778,101,-18,Return,2023-05-16 11:32:00
1779,106,35,Purchase,2023-07-30 04:43:00
1780,106,-26,Return,2023-08-16 08:56:00
1781,106,-4,Return,2023-08-10 18:23:00
1782,110,-38,Damage,2023-12-16 22:06:00
1783,102,-22,Damage,2023-10-23 23:52:00
1784,101,30,Adjustment,2024-01-08 13:48:00
1785,107,-40,Return,2023-03-07 07:40:00
1786,101,7,Purchase,2023-12-30 01:38:00
1787,106,-22,Damage,2023-10-26 14:30:00
1788,103,11,Purchase,2023-08-25 02:13:00
1789,110,21,Purchase,2023-02-23 03:33:00
1790,102,7,Adjustment,2023-09-09 02:44:00
1791,109,-26,Damage,2023-12-30 01:05:00
1792,104,48,Adjustment,2023-09-25 11:15:00
1793,107,-32,Return,2024-03-06 14:07:00
1794,110,11,Adjustment,2023-05-29 02:04:00
1795,102,10,Adjustment,2023-10-11 08:26:00
1796,105,8,Adjustment,2023-12-22 17:45:00
1797,105,42,Adjustment,2023-11-13 02:29:00
1798,110,-11,Return,2023-06-05 19:17:00
1799,107,43,Adjustment,2023-06-29 22:58:00
1800,107,-3,Return,2024-02-06 18:45:00
1801,110,25,Adjustment,2024-03-11 06:12:00
1802,105,-41,Return,2023-11-08 16:57:00
1803,105,-44,Return,2024-01-30 05:38:00
1804,107,8,Purchase,2023-12-08 12:49:00
1805,101,41,Adjustment,2024-03-10 10:52:00
1806,107,-6,Damage,2023-10-22 23:45:00
1807,101,44,Adjustment,2023-11-15 06:29:00
1808,103,36,Adjustment,2023-03-09 15:39:00
1809,110,17,Purchase,2023-12-15 17:49:00
1810,103,44,Purchase,2023-06-08 14:16:00
1811,107,-36,Return,2023-04-02 03:58:00
1812,106,22,Purchase,2023-05-17 08:43:00
1813,107,23,Adjustment,2023-05-04 05:55:00
1814,107,-30,Return,2023-08-14 00:15:00
1815,101,16,Adjustment,2024-03-07 09:48:00
1816,107,-45,Damage,2023-08-05 23:52:00
1817,109,1,Adjustment,2024-02-06 19:15:00
1818,103,1,Adjustment,2023-09-25 00:13:00
1819,102,-26,Damage,2023-05-07 17:04:00
1820,107,-5,Damage,2024-03-16 10:40:00
1821,107,-46,Damage,2023-03-21 02:47:00
1822,104,1,Purchase,2024-03-06 16:11:00
1823,106,-47,Damage,2023-06-06 01:02:00
1824,103,-39,Return,2024-01-31 14:56:00
1825,103,-8,Damage,2023-12-21 07:21:00
1826,101,17,Adjustment,2023-10-06 00:35:00
1827,102,25,Purchase,2024-03-19 18:12:00
1828,109,12,Adjustment,2023-08-30 01:10:00
1829,101,21,Adjustment,2023-03-06 09:27:00
1830,110,14,Adjustment,2023-07-13 16:39:00
1831,110,9,Adjustment,2023-04-15 12:18:00
1832,102,-19,Return,2024-01-19 05:14:00
1833,105,-3,Damage,2023-06-14 17:14:00
1834,103,-39,Damage,2023-02-28 02:44:00
1835,102,-21,Return,2023-04-12 20:39:00
1836,104,5,Purchase,2024-01-07 09:28:00
1837,110,32,Purchase,2023-07-30 22:47:00
1838,110,41,Adjustment,2023-06-10 13:52:00
1839,106,27,Purchase,2023-06-04 05:53:00
1840,102,35,Purchase,2023-08-06 10:01:00
1841,103,32,Purchase,2024-01-08 04:07:00
1842,103,50,Adjustment,2023-07-16 06:03:00
1843,108,44,Purchase,2023-04-28 00:17:00
1844,106,11,Purchase,2024-01-06 17:05:00
1845,107,-31,Damage,2023-09-05 06:52:00
1846,104,11,Purchase,2024-02-19 05:45:00
1847,106,18,Purchase,2024-02-03 15:23:00
1848,110,3,Purchase,2024-01-10 16:26:00
1849,107,29,Purchase,2024-02-16 15:09:00
1850,104,14,Purchase,2023-03-29 04:56:00
1851,105,39,Adjustment,2023-05-24 15:48:00
1852,105,-16,Return,2023-09-20 12:23:00
1853,110,46,Adjustment,2024-01-02 16:40:00
1854,108,-28,Return,2023-11-05 20:40:00
1855,110,-41,Damage,2023-06-23 23:11:00
1856,101,14,Adjustment,2023-06-11 06:49:00
1857,109,-44,Damage,2023-12-08 23:28:00
1858,110,-41,Return,2023-04-28 12:28:00
1859,108,-13,Return,2023-04-16 09:17:00
1860,108,-46,Damage,2023-03-04 23:40:00
1861,102,-47,Return,2023-02-27 09:46:00
1862,109,23,Purchase,2023-05-14 16:01:00
1863,101,38,Purchase,2023-01-10 08:09:00
1864,109,-44,Return,2023-06-19 14:41:00
1865,106,-7,Damage,2023-12-20 10:11:00
1866,110,-33,Return,2023-06-02 23:45:00
1867,106,-48,Damage,2023-02-17 09:29:00
1868,109,-41,Damage,2023-07-20 20:54:00
1869,103,-20,Return,2023-08-06 12:16:00
1870,104,-50,Return,2023-03-13 03:45:00
1871,106,-49,Damage,2024-03-06 05:45:00
1872,102,-6,Damage,2023-04-11 23:09:00
1873,108,-32,Return,2023-05-24 10:37:00
1874,104,-35,Damage,2023-01-07 00:00:00
1875,109,43,Purchase,2023-06-08 20:26:00
1876,108,-43,Damage,2023-02-16 04:15:00
1877,104,-48,Damage,2024-02-28 15:12:00
1878,102,21,Purchase,2023-09-14 15:26:00
1879,106,16,Adjustment,2023-04-10 20:36:00
1880,104,-14,Damage,2023-03-27 11:07:00
1881,107,30,Adjustment,2024-02-02 22:54:00
1882,104,-14,Return,2023-10-15 02:38:00
1883,109,25,Purchase,2023-05-22 18:13:00
1884,108,50,Purchase,2023-07-17 21:45:00
1885,110,2,Adjustment,2023-01-07 20:52:00
1886,102,39,Adjustment,2023-09-19 17:14:00
1887,110,-18,Return,2023-08-22 16:23:00
1888,103,37,Purchase,2023-08-04 04:44:00
1889,106,-7,Damage,2024-03-12 21:16:00
1890,107,3,Purchase,2023-05-23 07:35:00
1891,103,28,Purchase,2023-03-25 20:29:00
1892,102,-2,Damage,2023-02-19 16:37:00
1893,109,16,Adjustment,2023-05-19 23:37:00
1894,108,-11,Damage,2024-03-13 14:49:00
1895,110,11,Purchase,2023-11-20 09:04:00
1896,102,36,Adjustment,2023-12-23 16:45:00
1897,103,-9,Damage,2024-02-11 21:58:00
1898,102,-47,Damage,2023-04-01 13:06:00
1899,103,-47,Return,2023-02-05 05:42:00
1900,105,-30,Return,2023-08-16 11:17:00
1901,102,-45,Return,2023-03-22 22:07:00
1902,107,-8,Damage,2023-05-03 02:50:00
1903,103,7,Adjustment,2023-11-10 23:31:00
1904,109,29,Adjustment,2023-09-02 04:19:00
1905,107,1,Adjustment,2023-05-21 04:57:00
1906,108,25,Adjustment,2023-08-15 17:55:00
1907,103,-46,Damage,2023-11-26 01:37:00
1908,103,-25,Return,2023-02-05 03:28:00
1909,109,7,Adjustment,2023-09-06 15:31:00
1910,102,8,Purchase,2023-06-23 13:39:00
1911,104,-32,Damage,2023-12-05 23:28:00
1912,105,6,Adjustment,2024-01-17 22:12:00
1913,106,-12,Return,2023-03-24 14:14:00
1914,101,36,Adjustment,2023-12-03 15:15:00
1915,102,34,Adjustment,2023-01-20 13:51:00
1916,106,-38,Damage,2023-01-19 07:26:00
1917,106,12,Purchase,2023-06-08 19:26:00
1918,107,43,Purchase,2024-02-17 09:26:00
1919,105,31,Purchase,2023-05-10 14:28:00
1920,102,-7,Return,2023-01-25 17:03:00
1921,102,33,Adjustment,2023-07-05 01:13:00
1922,110,-25,Return,2023-07-25 01:05:00
1923,107,48,Purchase,2023-07-23 04:16:00
1924,110,-10,Damage,2023-01-28 18:36:00
1925,106,13,Adjustment,2024-02-21 13:30:00
1926,102,4,Adjustment,2023-05-23 09:01:00
1927,101,-46,Damage,2023-04-09 08:26:00
1928,105,50,Purchase,2023-07-07 12:00:00
1929,107,27,Adjustment,2023-12-04 08:21:00
1930,102,-1,Damage,2024-02-16 15:26:00
1931,109,5,Adjustment,2023-05-15 16:18:00
1932,101,43,Purchase,2023-01-27 11:51:00
1933,104,17,Adjustment,2023-01-05 15:36:00
1934,108,44,Adjustment,2023-04-09 04:38:00
1935,105,50,Purchase,2023-12-10 15:09:00
1936,102,-7,Return,2023-12-21 05:05:00
1937,105,15,Purchase,2023-03-16 10:05:00
1938,104,-26,Damage,2023-12-03 20:06:00
1939,102,31,Purchase,2023-06-10 16:31:00
1940,109,-9,Damage,2023-08-05 02:19:00
1941,109,37,Purchase,2024-03-25 03:49:00
1942,109,34,Purchase,2023-07-06 13:35:00
1943,104,-9,Damage,2023-02-07 20:40:00
1944,105,-32,Damage,2023-04-02 17:00:00
1945,103,-20,Damage,2023-05-04 04:58:00
1946,102,-17,Damage,2023-11-29 23:55:00
1947,109,-13,Damage,2023-02-12 18:50:00
1948,103,-29,Return,2023-04-21 08:30:00
1949,108,-9,Return,2023-05-02 13:22:00
1950,105,-27,Damage,2024-01-22 09:12:00
1951,104,-21,Damage,2023-12-11 13:45:00
1952,103,-32,Return,2024-01-29 13:50:00
1953,109,-11,Return,2024-01-17 05:36:00
1954,107,-6,Return,2023-01-19 18:56:00
1955,107,-45,Damage,2023-10-27 22:23:00
1956,110,38,Adjustment,2023-06-29 10:42:00
1957,106,-24,Damage,2023-06-08 20:17:00
1958,104,38,Purchase,2023-02-15 01:40:00
1959,105,19,Purchase,2024-03-21 02:33:00
1960,102,-6,Damage,2023-06-07 05:06:00
1961,104,26,Purchase,2023-10-10 16:30:00
1962,103,13,Adjustment,2023-01-17 19:34:00
1963,106,-24,Return,2023-03-17 11:43:00
1964,108,-32,Damage,2023-07-03 05:37:00
1965,103,28,Adjustment,2023-09-18 13:03:00
1966,104,46,Purchase,2023-02-14 01:18:00
1967,109,8,Adjustment,2023-10-14 00:43:00
1968,102,17,Adjustment,2023-07-28 03:21:00
1969,108,12,Purchase,2023-10-13 10:18:00
1970,104,-12,Damage,2023-02-28 17:36:00
1971,101,31,Adjustment,2023-05-28 23:10:00
1972,109,41,Purchase,2023-11-09 23:52:00
1973,107,25,Purchase,2024-01-26 08:05:00
1974,110,-10,Return,2023-06-14 14:10:00
1975,104,-42,Return,2024-02-07 03:47:00
1976,105,16,Adjustment,2023-02-15 11:51:00
1977,109,36,Purchase,2024-01-03 06:33:00
1978,102,-14,Damage,2023-06-04 14:06:00
1979,103,-2,Return,2024-02-02 17:44:00
1980,104,-21,Return,2024-02-14 02:28:00
1981,101,-35,Damage,2023-06-21 21:29:00
1982,107,-41,Damage,2024-02-28 12:19:00
1983,110,-50,Return,2023-06-15 18:38:00
1984,105,17,Adjustment,2023-07-31 00:41:00
1985,103,3,Adjustment,2023-07-18 17:15:00
1986,109,49,Purchase,2023-04-02 09:01:00
1987,110,-48,Return,2023-07-17 08:57:00
1988,102,6,Adjustment,2023-06-14 03:46:00
1989,104,38,Adjustment,2023-03-18 21:55:00
1990,104,-34,Damage,2023-11-05 18:56:00
1991,104,-19,Return,2023-09-15 19:05:00
1992,103,19,Purchase,2023-01-11 11:49:00
1993,106,9,Adjustment,2023-10-27 18:57:00
1994,101,-43,Return,2023-07-24 07:17:00
1995,104,11,Adjustment,2023-11-17 04:11:00
1996,108,-37,Damage,2023-07-25 02:33:00
1997,110,-26,Damage,2023-03-02 14:44:00
1998,110,23,Purchase,2024-03-18 02:13:00
1999,102,23,Adjustment,2023-02-16 07:27:00
2000,105,-14,Damage,2024-02-23 16:04:00
2001,110,-4,Return,2024-03-23 15:58:00
2002,103,41,Purchase,2023-11-21 09:51:00
2003,106,-2,Damage,2023-01-26 03:18:00
2004,103,-43,Damage,2023-02-21 05:13:00
2005,109,7,Adjustment,2023-03-28 14:12:00
2006,104,18,Purchase,2023-09-02 00:17:00
2007,103,11,Purchase,2023-08-18 04:32:00
2008,101,17,Purchase,2023-03-06 14:50:00
2009,102,-22,Return,2023-04-04 05:53:00
2010,106,-13,Damage,2023-07-01 14:43:00
2011,103,-33,Damage,2023-01-22 07:07:00
2012,103,38,Purchase,2023-05-03 09:01:00
2013,108,-10,Return,2023-07-17 15:50:00
2014,110,28,Purchase,2023-03-18 05:33:00
2015,107,-25,Damage,2024-03-03 17:07:00
2016,105,9,Adjustment,2024-02-25 01:40:00
2017,101,-32,Damage,2023-12-18 22:53:00
2018,106,-35,Damage,2023-06-15 04:35:00
2019,109,-14,Damage,2023-11-28 07:02:00
2020,102,15,Adjustment,2023-03-31 06:58:00
2021,106,-20,Damage,2023-05-02 06:34:00
2022,101,-33,Return,2023-07-29 20:52:00
2023,108,-5,Return,2023-06-11 04:53:00
2024,106,32,Adjustment,2024-01-17 00:29:00
2025,108,45,Adjustment,2024-03-03 18:41:00
2026,110,-34,Damage,2023-05-05 05:02:00
2027,107,21,Purchase,2023-08-25 22:26:00
2028,106,-42,Return,2023-03-19 13:29:00
2029,105,1,Purchase,2023-11-23 13:56:00
2030,110,-41,Return,2023-06-24 18:09:00
2031,107,-23,Return,2024-01-30 21:19:00
2032,110,-20,Return,2023-09-17 07:18:00
2033,105,-4,Return,2023-05-12 17:44:00
2034,108,-38,Return,2023-01-24 02:17:00
2035,106,-17,Return,2024-03-07 19:29:00
2036,104,22,Adjustment,2023-05-06 02:09:00
2037,102,22,Purchase,2023-02-28 07:26:00
2038,102,38,Adjustment,2023-09-05 16:24:00
2039,110,37,Purchase,2023-08-13 15:20:00
2040,104,-33,Return,2023-12-22 19:12:00
2041,104,40,Adjustment,2023-12-04 21:24:00
2042,105,23,Purchase,2023-01-28 22:19:00
2043,104,-34,Return,2023-12-06 00:31:00
2044,101,-17,Return,2023-01-12 08:10:00
2045,104,38,Adjustment,2023-01-12 23:16:00
2046,106,-35,Damage,2023-08-15 08:06:00
2047,108,-45,Damage,2023-04-16 21:23:00
2048,107,50,Purchase,2023-12-23 04:20:00
2049,105,-46,Return,2024-01-10 01:16:00
2050,110,-2,Damage,2024-03-21 00:14:00
2051,106,-38,Damage,2023-11-07 14:30:00
2052,110,5,Purchase,2023-12-04 02:09:00
2053,110,3,Purchase,2023-04-17 16:18:00
2054,104,25,Adjustment,2023-03-07 13:29:00
2055,108,-11,Damage,2023-10-28 10:13:00
2056,106,-16,Return,2023-05-25 20:22:00
2057,106,-29,Return,2024-01-14 03:04:00
2058,106,25,Purchase,2023-07-24 12:11:00
2059,110,24,Purchase,2023-05-04 18:52:00
2060,110,-25,Damage,2024-03-25 06:25:00
2061,108,-29,Damage,2023-09-29 15:25:00
2062,104,46,Purchase,2023-12-06 01:50:00
2063,106,19,Purchase,2023-01-06 09:19:00
2064,108,1,Purchase,2024-01-25 05:43:00
2065,104,-28,Return,2023-10-26 17:52:00
2066,102,22,Adjustment,2024-01-04 14:26:00
2067,106,7,Adjustment,2023-10-27 13:57:00
2068,110,21,Adjustment,2023-08-11 02:51:00
2069,105,-6,Return,2023-10-10 15:02:00
2070,102,18,Purchase,2024-01-08 00:09:00
2071,103,19,Purchase,2024-02-11 09:39:00
2072,103,12,Purchase,2024-02-25 11:31:00
2073,104,12,Adjustment,2023-08-13 13:10:00
2074,105,10,Adjustment,2023-10-06 13:07:00
2075,105,46,Purchase,2023-02-15 06:26:00
2076,101,-3,Return,2023-12-11 12:07:00
2077,106,2,Purchase,2023-11-05 06:59:00
2078,105,19,Purchase,2023-08-28 02:40:00
2079,104,14,Adjustment,2023-09-01 21:26:00
2080,106,-40,Damage,2024-01-27 12:12:00
2081,106,-3,Damage,2023-09-03 16:27:00
2082,101,-8,Damage,2023-03-05 09:12:00
2083,103,17,Purchase,2023-03-20 17:20:00
2084,103,-35,Return,2023-10-01 20:27:00
2085,105,45,Purchase,2023-03-02 21:12:00
2086,107,-28,Return,2023-04-17 21:08:00
2087,107,-27,Damage,2023-03-11 09:35:00
2088,110,30,Purchase,2023-01-03 00:55:00
2089,101,-34,Damage,2023-05-02 21:04:00
2090,103,35,Adjustment,2023-11-12 12:05:00
2091,104,-7,Return,2023-08-04 11:18:00
2092,104,-10,Return,2023-01-28 01:19:00
2093,104,-6,Return,2023-01-27 00:39:00
2094,103,-7,Damage,2023-09-04 08:03:00
2095,103,-23,Damage,2023-03-26 18:07:00
2096,109,44,Adjustment,2023-12-05 20:52:00
2097,105,29,Adjustment,2023-01-03 12:03:00
2098,110,-12,Return,2024-02-22 01:12:00
2099,107,22,Purchase,2023-04-04 22:22:00
2100,109,-7,Return,2023-02-01 08:42:00
2101,103,2,Purchase,2023-06-01 16:10:00
2102,106,-41,Return,2023-11-18 12:07:00
2103,104,-50,Return,2023-11-14 23:43:00
2104,101,-41,Return,2024-02-12 13:41:00
2105,104,-3,Damage,2023-03-29 05:34:00
2106,108,39,Purchase,2023-06-21 18:47:00
2107,102,-15,Return,2023-09-14 13:53:00
2108,108,-12,Return,2023-08-23 23:36:00
2109,110,-46,Damage,2023-03-06 21:54:00
2110,109,-13,Return,2023-01-06 02:49:00
2111,104,-50,Return,2023-04-18 12:52:00
2112,103,43,Purchase,2023-09-20 07:34:00
2113,106,2,Purchase,2023-10-03 18:47:00
2114,108,23,Purchase,2023-03-01 13:30:00
2115,108,-10,Return,2023-12-28 01:05:00
2116,101,-42,Damage,2023-05-05 05:09:00
2117,102,35,Adjustment,2023-06-09 22:00:00
2118,109,-36,Return,2023-09-19 02:12:00
2119,104,31,Purchase,2023-08-05 09:40:00
2120,103,-43,Damage,2023-11-11 08:26:00
2121,108,-44,Damage,2023-01-17 08:41:00
2122,102,38,Purchase,2023-06-21 21:30:00
2123,108,15,Adjustment,2023-01-11 02:36:00
2124,109,48,Adjustment,2023-01-27 06:12:00
2125,109,10,Purchase,2023-03-23 13:19:00
2126,104,-27,Return,2023-06-08 02:39:00
2127,104,29,Purchase,2023-06-20 19:20:00
2128,107,24,Purchase,2024-01-24 14:46:00
2129,105,13,Purchase,2023-07-29 10:48:00
2130,103,-40,Return,2024-02-20 15:55:00
2131,107,-40,Damage,2023-03-20 18:19:00
2132,104,26,Adjustment,2023-08-20 01:54:00
2133,106,-25,Return,2023-08-25 06:03:00
2134,109,-9,Return,2023-03-04 03:37:00
2135,102,-29,Return,2023-07-19 07:55:00
2136,101,-23,Return,2023-03-16 11:59:00
2137,108,46,Adjustment,2024-03-12 23:34:00
2138,104,-47,Return,2024-02-08 23:29:00
2139,109,2,Adjustment,2024-03-12 10:04:00
2140,106,-48,Return,2023-03-20 00:38:00
2141,109,9,Adjustment,2024-01-17 18:37:00
2142,103,26,Adjustment,2023-01-29 04:24:00
2143,101,30,Purchase,2023-11-25 13:13:00
2144,102,-19,Damage,2023-03-26 06:43:00
2145,105,-3,Damage,2024-03-18 09:29:00
2146,102,-5,Damage,2023-11-07 02:10:00
2147,107,31,Adjustment,2023-02-04 08:43:00
2148,105,-4,Damage,2023-04-19 05:14:00
2149,103,11,Purchase,2024-01-14 17:36:00
2150,110,33,Adjustment,2023-02-23 08:15:00
2151,107,-25,Return,2023-05-12 03:12:00
2152,104,-50,Return,2023-12-05 17:31:00
2153,104,-5,Damage,2023-01-16 05:54:00
2154,109,48,Adjustment,2023-11-22 19:14:00
2155,109,22,Purchase,2024-01-13 03:34:00
2156,105,-42,Damage,2023-12-07 19:33:00
2157,108,30,Purchase,2023-08-22 07:40:00
2158,101,-28,Return,2023-06-11 00:13:00
2159,104,18,Purchase,2023-07-11 01:47:00
2160,109,37,Purchase,2023-11-22 21:17:00
2161,109,-50,Return,2023-09-24 20:41:00
2162,109,37,Adjustment,2023-08-15 01:57:00
2163,101,-38,Return,2023-01-24 15:14:00
2164,103,16,Adjustment,2023-01-10 00:02:00
2165,101,-10,Return,2024-01-20 01:58:00
2166,106,-45,Damage,2024-03-12 13:49:00
2167,102,-12,Return,2023-04-08 08:47:00
2168,109,46,Purchase,2023-02-17 03:19:00
2169,109,-26,Return,2023-04-10 06:58:00
2170,106,37,Purchase,2023-05-12 20:44:00
2171,103,-42,Return,2023-02-22 04:21:00
2172,108,13,Purchase,2023-11-29 13:21:00
2173,108,23,Adjustment,2023-08-06 08:28:00
2174,110,-38,Return,2024-03-13 20:44:00
2175,105,-12,Return,2023-01-04 15:39:00
2176,105,8,Purchase,2023-02-26 20:39:00
2177,109,-8,Damage,2024-01-29 16:52:00
2178,101,24,Adjustment,2023-03-18 23:51:00
2179,106,36,Adjustment,2023-06-21 06:28:00
2180,108,25,Adjustment,2023-10-19 23:42:00
2181,107,-28,Damage,2023-08-24 17:53:00
2182,108,47,Purchase,2023-04-10 10:29:00
2183,104,-28,Return,2024-02-08 05:57:00
2184,106,20,Adjustment,2023-04-11 03:55:00
2185,109,9,Adjustment,2024-02-07 17:33:00
2186,101,-40,Return,2023-06-23 10:48:00
2187,105,34,Purchase,2023-02-06 02:05:00
2188,108,21,Adjustment,2023-01-22 00:27:00
2189,109,27,Purchase,2023-05-06 22:17:00
2190,106,28,Purchase,2023-07-27 11:00:00
2191,104,44,Adjustment,2023-03-07 10:38:00
2192,107,-18,Return,2023-10-16 20:44:00
2193,106,23,Purchase,2023-04-15 21:25:00
2194,108,12,Purchase,2023-01-07 09:58:00
2195,107,39,Purchase,2023-11-05 09:58:00
2196,106,-11,Damage,2023-01-25 21:24:00
2197,101,40,Adjustment,2023-06-05 09:18:00
2198,110,-2,Damage,2023-01-26 00:44:00
2199,110,-1,Return,2023-12-22 21:10:00
2200,110,-7,Return,2023-08-24 00:00:00
2201,101,19,Adjustment,2023-04-28 07:43:00
2202,109,38,Purchase,2023-01-12 04:40:00
2203,101,-8,Return,2023-01-04 08:23:00
2204,110,31,Purchase,2023-08-03 20:04:00
2205,104,1,Adjustment,2023-05-30 03:00:00
2206,103,43,Adjustment,2023-12-14 16:41:00
2207,109,40,Purchase,2023-10-19 03:31:00
2208,102,31,Adjustment,2023-08-11 04:00:00
2209,102,-26,Damage,2023-07-25 05:06:00
2210,103,28,Purchase,2023-01-14 20:34:00
2211,104,-20,Return,2023-04-13 16:39:00
2212,104,16,Purchase,2023-12-20 16:45:00
2213,104,26,Purchase,2023-05-15 09:23:00
2214,101,31,Purchase,2023-07-24 05:58:00
2215,108,-10,Damage,2023-02-14 23:28:00
2216,102,-44,Damage,2024-01-18 00:06:00
2217,110,-39,Return,2023-02-04 16:33:00
2218,109,-44,Return,2023-04-05 23:21:00
2219,104,-34,Damage,2023-05-25 03:19:00
2220,106,-50,Damage,2023-08-07 11:34:00
2221,107,31,Adjustment,2023-04-12 00:58:00
2222,105,-27,Return,2023-08-13 09:22:00
2223,106,-16,Return,2023-05-17 23:05:00
2224,108,-47,Damage,2023-03-12 09:22:00
2225,105,41,Purchase,2024-01-12 11:26:00
2226,103,-19,Damage,2023-08-31 12:41:00
2227,101,16,Adjustment,2023-04-07 18:56:00
2228,103,46,Adjustment,2023-05-26 05:33:00
2229,102,-14,Damage,2024-01-29 19:26:00
2230,106,-18,Return,2023-03-25 13:42:00
2231,104,19,Purchase,2024-01-12 15:17:00
2232,103,41,Purchase,2023-10-07 01:18:00
2233,109,-37,Return,2023-11-23 05:36:00
2234,106,-2,Damage,2023-07-17 05:05:00
2235,103,16,Purchase,2024-03-15 19:43:00
2236,107,-12,Damage,2023-02-07 16:11:00
2237,104,-19,Damage,2023-11-03 15:45:00
2238,101,6,Purchase,2023-08-13 08:53:00
2239,105,29,Purchase,2023-08-07 01:16:00
2240,106,34,Purchase,2023-04-06 10:40:00
2241,110,-47,Damage,2023-03-20 23:09:00
2242,107,48,Adjustment,2023-12-08 18:17:00
2243,110,-2,Damage,2023-09-05 16:29:00
2244,107,-12,Return,2023-01-02 02:07:00
2245,104,-23,Return,2024-02-21 10:57:00
2246,104,-16,Damage,2024-02-07 22:47:00
2247,104,48,Purchase,2023-12-14 18:13:00
2248,106,11,Adjustment,2023-07-01 03:21:00
2249,109,8,Adjustment,2023-10-14 20:07:00
2250,103,46,Adjustment,2023-06-03 22:14:00
2251,107,-18,Return,2023-11-23 05:04:00
2252,101,9,Adjustment,2024-03-14 11:08:00
2253,103,50,Adjustment,2023-08-31 22:10:00
2254,110,-27,Damage,2023-05-11 08:38:00
2255,102,-48,Return,2023-02-27 19:07:00
2256,108,-9,Damage,2023-10-23 09:17:00
2257,101,30,Purchase,2023-05-12 20:20:00
2258,106,36,Adjustment,2023-07-29 12:11:00
2259,104,28,Purchase,2023-11-13 03:10:00
2260,102,-4,Return,2023-02-21 13:12:00
2261,107,50,Purchase,2023-10-22 04:18:00
2262,104,-46,Damage,2024-03-19 10:38:00
2263,108,-29,Damage,2024-01-28 17:30:00
2264,109,35,Purchase,2023-02-22 15:41:00
2265,103,38,Purchase,2023-04-07 17:01:00
2266,102,-14,Return,2024-03-04 01:32:00
2267,106,-37,Return,2023-04-10 03:30:00
2268,104,-12,Return,2023-01-31 22:24:00
2269,107,-35,Return,2023-11-12 03:24:00
2270,110,5,Purchase,2023-10-30 21:57:00
2271,104,-20,Damage,2023-08-24 22:28:00
2272,101,35,Purchase,2023-05-05 16:35:00
2273,108,23,Adjustment,2023-02-10 10:10:00
2274,102,-40,Damage,2023-02-24 04:22:00
