OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
2219,1124,439,3,1654.8,4964.4
2220,459,174,5,348.61,1743.0500000000002
2221,744,66,4,817.97,3271.88
2222,1251,161,3,192.02,576.0600000000001
2223,1824,234,5,1782.11,8910.55
2224,2005,213,3,329.31,987.9300000000001
2225,858,262,1,609.86,609.86
2226,1343,395,1,140.92,140.92
2227,921,65,5,84.09,420.45000000000005
2228,1369,368,1,397.57,397.57
2229,2403,474,1,716.51,716.51
2230,443,263,1,1646.67,1646.67
2231,1046,448,2,1935.19,3870.38
2232,1790,457,1,688.32,688.32
2233,1220,486,4,835.19,3340.76
2234,1187,431,2,1440.73,2881.46
2235,1608,318,2,1042.8,2085.6
2236,425,374,3,1248.77,3746.31
2237,2371,155,1,418.83,418.83
2238,1834,246,2,942.3,1884.6
2239,802,121,3,129.77,389.31000000000006
2240,1446,70,3,1715.15,5145.450000000001
2241,2227,196,2,186.84,373.68
2242,2163,390,4,1500.32,6001.28
2243,916,100,1,1931.32,1931.32
2244,2445,199,3,1802.39,5407.17
2245,1182,67,1,1653.84,1653.84
2246,956,69,1,1541.87,1541.87
2247,680,287,5,379.82,1899.1
2248,1135,157,3,1496.18,4488.54
2249,199,435,1,1725.23,1725.23
2250,135,82,5,1364.35,6821.75
2251,2032,220,3,522.18,1566.54
2252,795,91,4,538.97,2155.88
2253,1150,445,2,1673.42,3346.84
2254,849,39,1,1778.04,1778.04
2255,2308,120,3,599.89,1799.67
2256,2312,415,4,1868.59,7474.36
2257,652,124,4,416.93,1667.72
2258,1768,273,1,1385.72,1385.72
2259,1145,259,5,99.98,499.90000000000003
2260,495,104,2,167.28,334.56
2261,2005,150,4,1995.53,7982.12
2262,22,103,2,481.94,963.88
2263,1555,458,4,1911.63,7646.52
2264,679,14,2,1109.51,2219.02
2265,255,477,2,1285.58,2571.16
2266,806,300,1,1266.38,1266.38
2267,1184,221,2,818.15,1636.3
2268,1468,464,2,171.66,343.32
2269,2246,383,2,404.52,809.04
2270,922,97,2,344.77,689.54
2271,2080,69,2,691.76,1383.52
2272,1568,177,1,1885.58,1885.58
2273,1020,353,3,144.42,433.26
2274,291,346,4,1862.64,7450.56
2275,91,194,4,1205.11,4820.44
2276,1465,168,2,1680.09,3360.18
2277,778,94,2,1556.66,3113.32
2278,2078,147,3,137.99,413.97
2279,1044,429,3,183.82,551.46
2280,122,372,1,686.57,686.57
2281,230,459,5,157.46,787.3000000000001
2282,1335,25,3,692.35,2077.05
2283,1571,315,5,915.52,4577.6
2284,1762,7,2,1375.48,2750.96
2285,1724,326,5,127.68,638.4000000000001
2286,1988,370,4,138.48,553.92
2287,688,237,5,1049.95,5249.75
2288,2262,296,4,1698.27,6793.08
2289,437,62,1,490.92,490.92
2290,599,282,1,1979.1,1979.1
2291,711,66,3,858.55,2575.6499999999996
2292,1520,19,4,1344.86,5379.44
2293,1717,149,5,815.08,4075.4
2294,809,34,2,488.52,977.04
2295,1523,338,2,825.79,1651.58
2296,1712,141,3,411.51,1234.53
2297,642,92,2,761.75,1523.5
2298,95,395,5,751.72,3758.6000000000004
2299,39,488,1,692.88,692.88
2300,1394,221,4,275.6,1102.4
2301,559,275,4,1316.81,5267.24
2302,680,39,2,1074.38,2148.76
2303,294,259,4,905.74,3622.96
2304,10,40,1,780.02,780.02
2305,1248,332,4,1366.97,5467.88
2306,2276,292,4,1458.57,5834.28
2307,170,138,3,525.82,1577.46
2308,664,372,2,1758.5,3517.0
2309,492,428,1,1885.57,1885.57
2310,1667,292,2,1809.37,3618.74
2311,1502,38,3,1014.69,3044.07
2312,1401,109,3,1712.09,5136.2699999999995
2313,1747,476,1,787.41,787.41
2314,2022,83,4,1333.17,5332.68
2315,1062,478,5,1671.25,8356.25
2316,1948,151,1,1912.77,1912.77
2317,411,420,1,303.47,303.47
2318,1827,255,3,1160.41,3481.2300000000005
2319,2409,390,4,995.73,3982.92
2320,2440,125,2,95.37,190.74
2321,1773,234,2,641.38,1282.76
2322,2025,24,2,1673.0,3346.0
2323,1580,142,3,1792.72,5378.16
2324,446,53,4,829.11,3316.44
2325,2103,307,1,1825.95,1825.95
2326,1773,137,2,258.0,516.0
2327,948,316,1,1059.62,1059.62
2328,1548,133,3,476.48,1429.44
2329,1591,332,3,1405.23,4215.6900000000005
2330,680,94,1,1199.5,1199.5
2331,957,209,2,1173.11,2346.22
2332,257,245,5,1127.48,5637.4
2333,1085,295,1,509.32,509.32
2334,625,107,4,324.54,1298.16
2335,667,339,4,365.93,1463.72
2336,1925,434,4,1699.46,6797.84
2337,2217,230,1,696.77,696.77
2338,98,245,5,1297.01,6485.05
2339,396,200,4,1714.26,6857.04
2340,634,302,2,1120.94,2241.88
2341,445,299,5,1798.16,8990.800000000001
2342,455,240,4,220.29,881.16
2343,1489,303,3,190.54,571.62
2344,208,463,2,1090.09,2180.18
2345,800,487,4,426.68,1706.72
2346,376,421,5,670.84,3354.2000000000003
2347,35,10,1,593.74,593.74
2348,1366,453,1,1751.57,1751.57
2349,1864,377,3,1881.06,5643.18
2350,1173,231,2,409.74,819.48
2351,431,18,5,840.44,4202.200000000001
2352,760,470,3,1953.2,5859.6
2353,800,194,1,944.11,944.11
2354,1103,107,2,1715.78,3431.56
2355,416,203,3,1934.6,5803.799999999999
2356,1394,444,1,842.86,842.86
2357,903,210,3,458.35,1375.0500000000002
2358,111,30,1,192.88,192.88
2359,2300,206,2,1091.83,2183.66
2360,4,366,4,147.65,590.6
2361,454,451,4,857.69,3430.76
2362,2125,206,4,1524.8,6099.2
2363,2195,291,1,310.39,310.39
2364,1719,113,1,623.69,623.69
2365,41,267,5,1688.22,8441.1
2366,1018,352,5,825.69,4128.450000000001
2367,2467,87,2,818.47,1636.94
2368,1577,23,5,929.47,4647.35
2369,1036,156,2,1230.07,2460.14
2370,1802,362,5,600.37,3001.85
2371,1240,94,3,431.24,1293.72
2372,1377,187,1,1252.62,1252.62
2373,805,370,5,611.97,3059.8500000000004
2374,1181,464,5,355.28,1776.3999999999999
2375,1143,171,4,851.24,3404.96
2376,1132,161,1,149.66,149.66
2377,586,84,4,1613.55,6454.2
2378,284,41,5,1513.58,7567.9
2379,2451,5,2,462.66,925.32
2380,2488,152,4,248.32,993.28
2381,152,95,2,1682.26,3364.52
2382,1755,20,3,531.72,1595.16
2383,492,74,1,1670.32,1670.32
2384,1620,75,5,598.23,2991.15
2385,1027,461,3,154.66,463.98
2386,1687,484,4,432.18,1728.72
2387,610,463,3,1603.84,4811.5199999999995
2388,589,82,3,82.52,247.56
2389,330,450,1,225.19,225.19
2390,307,222,4,1541.41,6165.64
2391,2125,227,1,1825.52,1825.52
2392,728,176,4,1382.09,5528.36
2393,361,498,5,1015.01,5075.05
2394,1772,456,2,1719.31,3438.62
2395,947,60,5,1836.82,9184.1
2396,581,342,5,1600.66,8003.3
2397,1788,263,5,1887.36,9436.8
2398,1829,495,1,319.71,319.71
2399,2455,450,3,639.78,1919.34
2400,197,21,3,560.7,1682.1000000000001
2401,2458,161,1,326.03,326.03
2402,123,303,3,1593.22,4779.66
2403,1652,109,2,754.88,1509.76
2404,1320,391,3,833.06,2499.18
2405,245,301,1,1872.01,1872.01
2406,1176,12,1,1549.99,1549.99
2407,928,266,2,56.14,112.28
2408,1523,249,2,308.8,617.6
2409,1520,41,1,1133.15,1133.15
2410,438,58,4,442.41,1769.64
2411,428,434,1,1474.0,1474.0
2412,1660,22,2,1964.51,3929.02
2413,2248,31,2,1378.41,2756.82
2414,2325,362,1,1676.67,1676.67
2415,1602,263,1,1344.59,1344.59
2416,1822,50,2,1824.57,3649.14
2417,2223,10,2,748.52,1497.04
2418,92,476,5,206.14,1030.6999999999998
2419,1051,355,1,1207.14,1207.14
2420,62,81,2,356.98,713.96
2421,2252,36,2,1215.74,2431.48
2422,1307,16,2,463.03,926.06
2423,1681,487,2,1109.96,2219.92
2424,1956,375,2,1438.8,2877.6
2425,652,476,3,1284.44,3853.32
2426,809,12,4,1999.82,7999.28
2427,1329,165,1,1527.02,1527.02
2428,2395,100,4,1398.26,5593.04
2429,259,113,3,1536.1,4608.299999999999
2430,41,49,2,905.89,1811.78
2431,1959,81,3,520.78,1562.34
2432,735,113,1,1791.97,1791.97
2433,598,16,2,1949.49,3898.98
2434,861,416,1,1318.44,1318.44
2435,1338,276,3,1869.66,5608.9800000000005
2436,1652,171,2,1259.35,2518.7
2437,1800,80,1,1601.92,1601.92
2438,1412,280,5,788.91,3944.5499999999997
2439,2124,104,2,1686.7,3373.4
2440,1357,72,3,1034.94,3104.82
2441,904,127,1,1783.74,1783.74
2442,1163,255,2,970.18,1940.36
2443,749,326,4,954.57,3818.28
2444,2123,73,1,499.86,499.86
2445,993,73,3,1863.77,5591.3099999999995
2446,2442,203,4,594.62,2378.48
2447,2439,127,1,1185.37,1185.37
2448,1851,314,5,1030.49,5152.45
2449,1395,121,5,1835.57,9177.85
2450,2404,282,4,1721.89,6887.56
2451,141,467,3,1007.29,3021.87
2452,687,382,2,887.78,1775.56
2453,654,223,1,1796.74,1796.74
2454,89,499,3,304.32,912.96
2455,1501,420,3,1048.85,3146.5499999999997
2456,708,457,5,1709.85,8549.25
2457,1725,81,4,1769.42,7077.68
2458,1480,403,5,1081.74,5408.7
2459,1637,125,4,409.86,1639.44
2460,1118,141,4,1772.74,7090.96
2461,2216,173,5,1070.15,5350.75
2462,2032,381,2,1015.11,2030.22
2463,2389,462,1,942.94,942.94
2464,1549,396,4,1374.38,5497.52
2465,1727,162,5,1591.45,7957.25
2466,259,63,2,588.13,1176.26
2467,1096,174,5,483.37,2416.85
2468,2233,9,1,63.0,63.0
2469,1527,348,4,1418.48,5673.92
2470,1872,464,1,256.54,256.54
2471,1601,137,4,854.97,3419.88
2472,852,337,1,1213.85,1213.85
2473,634,479,5,1238.77,6193.85
2474,2373,51,3,1638.29,4914.87
2475,848,326,5,1636.72,8183.6
2476,1766,187,2,1090.68,2181.36
2477,1678,285,4,1107.95,4431.8
2478,197,487,3,1725.24,5175.72
2479,756,202,1,1314.27,1314.27
2480,1915,396,1,1422.91,1422.91
2481,2402,94,5,981.65,4908.25
2482,2475,496,3,918.54,2755.62
2483,60,136,1,1942.32,1942.32
2484,2211,420,3,965.81,2897.43
2485,1504,245,5,486.73,2433.65
2486,1006,246,1,611.59,611.59
2487,2193,286,3,365.37,1096.1100000000001
2488,315,491,2,1687.07,3374.14
2489,2484,490,1,1052.7,1052.7
2490,841,445,4,217.06,868.24
2491,214,333,3,1561.3,4683.9
2492,958,63,1,401.2,401.2
2493,1619,321,5,1340.11,6700.549999999999
2494,2109,344,2,1592.64,3185.28
2495,176,107,1,1605.03,1605.03
2496,1276,226,2,1969.49,3938.98
2497,923,24,1,514.82,514.82
2498,2305,337,2,1117.99,2235.98
2499,2427,90,4,606.47,2425.88
2500,496,297,3,122.16,366.48
2501,1375,268,4,207.95,831.8
2502,806,167,2,133.59,267.18
2503,1258,465,4,712.8,2851.2
2504,1838,391,3,1264.7,3794.1000000000004
2505,594,202,3,1476.96,4430.88
2506,1179,8,4,1443.91,5775.64
2507,486,500,5,1266.87,6334.349999999999
2508,1038,112,2,129.84,259.68
2509,994,107,2,99.75,199.5
2510,1022,22,4,1497.11,5988.44
2511,1227,87,4,1888.02,7552.08
2512,2059,30,3,1939.25,5817.75
2513,1647,311,1,631.12,631.12
2514,745,227,4,270.35,1081.4
2515,131,346,2,1296.6,2593.2
2516,634,371,5,1432.77,7163.85
2517,2459,167,5,1041.54,5207.7
2518,447,114,3,1656.49,4969.47
2519,1628,218,3,426.65,1279.9499999999998
2520,2210,30,2,107.57,215.14
2521,865,279,1,1336.45,1336.45
2522,1079,430,3,1837.69,5513.07
2523,754,375,3,145.5,436.5
2524,2024,223,1,1852.13,1852.13
2525,1115,295,3,1864.59,5593.7699999999995
2526,142,297,3,198.21,594.63
2527,1053,439,1,119.7,119.7
2528,1364,7,2,664.15,1328.3
2529,1542,403,5,1295.17,6475.85
2530,1319,371,3,1787.76,5363.28
2531,1370,468,2,583.01,1166.02
2532,1067,33,1,178.44,178.44
2533,2493,76,3,1002.19,3006.57
2534,1391,397,2,1314.38,2628.76
2535,1066,307,5,251.14,1255.6999999999998
2536,308,488,2,1879.57,3759.14
2537,616,437,3,272.51,817.53
2538,1468,432,2,517.99,1035.98
2539,924,384,5,1320.53,6602.65
2540,1130,65,4,511.36,2045.44
2541,1014,90,2,751.52,1503.04
2542,66,394,3,1718.56,5155.68
2543,1905,285,2,895.42,1790.84
2544,1094,123,5,859.92,4299.599999999999
2545,1725,28,1,608.03,608.03
2546,2040,419,5,834.08,4170.400000000001
2547,1784,95,5,1169.98,5849.9
2548,1122,77,1,698.37,698.37
2549,1433,50,4,452.96,1811.84
2550,1242,92,3,524.79,1574.37
2551,2294,195,5,815.15,4075.75
2552,1648,401,5,932.66,4663.3
2553,2131,317,2,968.25,1936.5
2554,1629,79,1,321.76,321.76
2555,1045,376,3,1657.39,4972.17
2556,567,387,5,449.66,2248.3
2557,2301,368,5,1974.5,9872.5
2558,756,264,4,885.08,3540.32
2559,2266,42,5,1289.45,6447.25
2560,2305,43,4,732.72,2930.88
2561,1647,405,2,256.71,513.42
2562,136,432,3,1409.18,4227.54
2563,290,82,5,1802.71,9013.55
2564,1656,342,4,1680.67,6722.68
2565,1942,163,4,1070.19,4280.76
2566,1477,497,4,506.44,2025.76
2567,1960,464,4,306.44,1225.76
2568,756,84,3,587.24,1761.72
2569,335,213,4,1007.45,4029.8
2570,841,192,2,154.3,308.6
2571,648,182,2,935.82,1871.64
2572,1245,499,5,637.97,3189.8500000000004
2573,1666,380,1,1045.95,1045.95
2574,149,404,1,187.06,187.06
2575,1441,96,3,1578.49,4735.47
2576,334,112,3,1595.93,4787.79
2577,974,172,2,973.44,1946.88
2578,783,488,5,429.61,2148.05
2579,682,434,3,1567.59,4702.7699999999995
2580,474,497,5,1481.96,7409.8
2581,1674,52,2,628.73,1257.46
2582,1028,210,4,898.99,3595.96
2583,2078,125,3,1438.82,4316.46
2584,2312,91,4,906.19,3624.76
2585,2355,491,3,1048.65,3145.9500000000003
2586,415,407,3,560.82,1682.46
2587,949,53,1,1969.21,1969.21
2588,2300,196,1,1727.71,1727.71
2589,1211,411,4,619.72,2478.88
2590,933,387,4,56.43,225.72
2591,1610,94,2,163.11,326.22
2592,1554,438,3,518.64,1555.92
2593,335,481,4,1727.79,6911.16
2594,1140,288,2,1834.24,3668.48
2595,724,415,4,1163.97,4655.88
2596,1470,183,3,1976.23,5928.6900000000005
2597,1220,93,5,1925.5,9627.5
2598,1485,59,3,377.37,1132.1100000000001
2599,1797,361,2,1447.43,2894.86
2600,1296,48,5,1882.84,9414.199999999999
2601,1224,296,4,1610.29,6441.16
2602,547,448,3,133.36,400.08000000000004
2603,1542,29,4,939.4,3757.6
2604,23,466,2,535.24,1070.48
2605,1016,343,5,561.84,2809.2000000000003
2606,934,361,3,219.27,657.8100000000001
2607,630,89,3,285.03,855.0899999999999
2608,83,409,4,126.25,505.0
2609,204,273,1,851.68,851.68
2610,1234,163,5,1745.68,8728.4
2611,1070,64,3,315.08,945.24
2612,1342,342,2,1207.66,2415.32
2613,1032,431,5,1992.37,9961.849999999999
2614,835,44,4,305.41,1221.64
2615,1178,116,3,1801.96,5405.88
2616,2242,383,3,1381.91,4145.7300000000005
2617,743,497,2,572.53,1145.06
2618,1009,126,3,1054.88,3164.6400000000003
2619,51,312,1,352.9,352.9
2620,2483,202,3,542.05,1626.1499999999999
2621,1672,343,3,711.26,2133.7799999999997
2622,2220,277,5,856.22,4281.1
2623,2217,445,5,687.1,3435.5
2624,1297,361,1,1522.12,1522.12
2625,1355,431,3,1897.03,5691.09
2626,1994,369,3,395.42,1186.26
2627,426,395,2,969.0,1938.0
2628,2019,136,4,930.37,3721.48
2629,1011,349,3,254.62,763.86
2630,727,467,3,483.59,1450.77
2631,2286,214,1,1161.86,1161.86
2632,1619,460,3,1260.77,3782.31
2633,706,77,2,355.25,710.5
2634,1576,305,3,332.95,998.8499999999999
2635,1600,427,2,233.9,467.8
2636,1956,179,5,711.1,3555.5
2637,1470,415,2,1993.51,3987.02
2638,2477,130,4,564.57,2258.28
2639,2484,320,5,1202.67,6013.35
2640,603,210,2,696.43,1392.86
2641,2487,301,1,571.6,571.6
2642,371,108,3,1810.35,5431.049999999999
2643,212,157,2,889.82,1779.64
2644,25,383,4,1075.14,4300.56
2645,1879,145,3,1604.2,4812.6
2646,641,425,5,245.58,1227.9
2647,1791,479,4,1992.11,7968.44
2648,1935,38,5,1950.59,9752.949999999999
2649,60,194,1,975.91,975.91
2650,139,114,3,545.33,1635.9900000000002
2651,1886,373,5,1065.2,5326.0
2652,211,367,2,1859.22,3718.44
2653,144,170,5,321.54,1607.7
2654,1463,392,1,986.41,986.41
2655,2220,338,3,463.72,1391.16
2656,368,256,1,1553.03,1553.03
2657,1537,173,4,252.87,1011.48
2658,723,199,2,1698.31,3396.62
2659,463,243,4,912.5,3650.0
2660,494,122,3,1361.66,4084.9800000000005
2661,1989,288,4,335.24,1340.96
2662,1526,364,3,875.92,2627.7599999999998
2663,51,119,5,125.87,629.35
2664,2154,357,5,1871.73,9358.65
2665,1424,220,5,1157.09,5785.45
2666,1188,114,5,674.6,3373.0
2667,241,73,3,631.06,1893.1799999999998
2668,878,194,5,332.15,1660.75
2669,2009,270,4,202.69,810.76
2670,1787,34,4,1645.72,6582.88
2671,1200,234,5,1053.57,5267.849999999999
2672,1361,261,5,1165.24,5826.2
2673,1286,364,4,1213.05,4852.2
2674,2126,194,2,937.48,1874.96
2675,2482,441,1,139.67,139.67
2676,931,431,4,1110.56,4442.24
2677,309,280,4,1394.52,5578.08
2678,145,101,4,509.51,2038.04
2679,2258,20,1,1989.94,1989.94
2680,1645,476,5,1887.9,9439.5
2681,59,187,4,1686.85,6747.4
2682,470,389,2,1704.54,3409.08
2683,2495,213,3,328.13,984.39
2684,1546,328,5,848.18,4240.9
2685,2224,364,5,1187.82,5939.099999999999
2686,1665,5,1,283.56,283.56
2687,2226,178,5,1274.37,6371.849999999999
2688,2465,149,5,523.94,2619.7000000000003
2689,1814,234,3,1709.31,5127.93
2690,2476,265,5,118.18,590.9000000000001
2691,2461,63,5,763.68,3818.3999999999996
2692,1480,310,2,1943.45,3886.9
2693,25,497,2,367.96,735.92
2694,782,50,2,1708.59,3417.18
2695,1642,100,1,1197.76,1197.76
2696,1501,159,2,1608.79,3217.58
2697,1446,179,4,218.61,874.44
2698,745,234,1,1114.06,1114.06
2699,1762,414,1,1184.62,1184.62
2700,1816,243,2,615.13,1230.26
2701,1379,293,5,331.83,1659.1499999999999
2702,2033,52,3,1417.51,4252.53
2703,1994,147,5,973.8,4869.0
2704,1428,66,2,594.07,1188.14
2705,220,241,1,1761.38,1761.38
2706,992,366,5,1067.84,5339.2
2707,1370,101,5,1322.44,6612.200000000001
2708,1944,261,4,1114.44,4457.76
2709,1672,233,2,1543.43,3086.86
2710,1126,290,1,1082.92,1082.92
2711,480,110,1,231.52,231.52
2712,1436,79,5,1050.08,5250.4
2713,2247,167,4,784.02,3136.08
2714,953,32,2,1028.59,2057.18
2715,540,124,3,685.76,2057.2799999999997
2716,258,121,1,589.85,589.85
2717,1613,107,3,700.05,2100.1499999999996
2718,1475,315,3,1256.12,3768.3599999999997
2719,2349,433,5,1191.28,5956.4
2720,2235,411,1,1438.87,1438.87
2721,71,361,2,1026.36,2052.72
2722,819,404,2,1186.09,2372.18
2723,1588,91,3,1196.0,3588.0
2724,352,346,3,526.98,1580.94
2725,2292,183,5,324.64,1623.1999999999998
2726,241,428,4,1477.35,5909.4
2727,172,268,2,1463.9,2927.8
2728,761,158,2,1226.67,2453.34
2729,2464,387,3,523.52,1570.56
2730,1012,85,3,1487.98,4463.9400000000005
2731,32,120,3,1957.02,5871.0599999999995
2732,2129,49,4,192.9,771.6
2733,833,192,3,602.69,1808.0700000000002
2734,2156,275,4,1599.4,6397.6
2735,1110,118,4,1012.34,4049.36
2736,2036,247,5,128.93,644.6500000000001
2737,1627,247,2,1196.51,2393.02
2738,1570,142,3,1390.84,4172.5199999999995
2739,2400,427,5,1561.06,7805.299999999999
2740,2298,381,4,182.36,729.44
2741,579,73,4,166.85,667.4
2742,760,129,1,844.48,844.48
2743,627,50,4,609.46,2437.84
2744,2275,55,4,489.95,1959.8
2745,1607,54,5,618.68,3093.3999999999996
2746,1756,442,4,771.36,3085.44
2747,896,107,3,365.4,1096.1999999999998
2748,2265,259,3,980.85,2942.55
2749,1532,287,4,329.39,1317.56
2750,2426,231,4,1708.75,6835.0
2751,1556,120,2,1057.84,2115.68
2752,712,24,1,1377.32,1377.32
2753,442,393,5,1210.22,6051.1
2754,2282,395,1,247.81,247.81
2755,976,338,1,229.1,229.1
2756,1434,354,5,1133.03,5665.15
2757,940,242,4,1322.02,5288.08
2758,1388,76,3,1384.65,4153.950000000001
2759,502,11,1,1518.16,1518.16
2760,1225,221,4,64.06,256.24
2761,2051,326,5,508.53,2542.6499999999996
2762,2219,113,2,1298.91,2597.82
2763,2069,404,1,1561.25,1561.25
2764,2035,220,5,1517.55,7587.75
2765,95,243,5,1737.26,8686.3
2766,1721,29,4,302.87,1211.48
2767,246,108,1,1002.51,1002.51
2768,2476,166,4,1967.73,7870.92
2769,1410,205,3,854.22,2562.66
2770,1100,326,5,1581.11,7905.549999999999
2771,19,94,5,1288.66,6443.3
2772,1997,256,2,260.72,521.44
2773,756,151,1,1943.05,1943.05
2774,1820,96,3,489.88,1469.6399999999999
2775,531,61,4,1775.17,7100.68
2776,206,408,5,1815.32,9076.6
2777,1819,68,3,272.67,818.01
2778,1847,62,1,1265.81,1265.81
2779,418,20,4,573.94,2295.76
2780,1257,264,1,1251.34,1251.34
2781,315,77,2,1367.05,2734.1
2782,1636,59,1,1492.3,1492.3
2783,1208,435,1,834.03,834.03
2784,79,338,4,889.0,3556.0
2785,276,471,5,1822.58,9112.9
2786,1716,110,2,849.18,1698.36
2787,538,112,4,1021.45,4085.8
2788,915,210,5,350.7,1753.5
2789,2006,345,4,912.48,3649.92
2790,1720,349,2,870.88,1741.76
2791,901,331,1,797.11,797.11
2792,665,462,1,982.87,982.87
2793,1365,142,5,1632.15,8160.75
2794,1738,183,5,1300.87,6504.349999999999
2795,2093,384,1,738.85,738.85
2796,493,498,2,105.2,210.4
2797,585,497,3,1254.85,3764.5499999999997
2798,1491,305,1,559.12,559.12
2799,1250,356,3,1704.01,5112.03
2800,395,257,5,1239.33,6196.65
2801,1204,402,5,1824.14,9120.7
2802,2447,289,2,405.26,810.52
2803,1718,297,5,1062.17,5310.85
2804,2052,294,2,1458.12,2916.24
2805,97,161,5,1519.06,7595.299999999999
2806,1007,437,3,495.0,1485.0
2807,2046,448,5,399.75,1998.75
2808,857,357,3,1623.78,4871.34
2809,1279,421,5,1013.49,5067.45
2810,767,328,3,778.37,2335.11
2811,1136,291,1,1202.38,1202.38
2812,687,250,1,565.18,565.18
2813,749,149,3,548.83,1646.4900000000002
2814,1761,233,2,1170.5,2341.0
2815,1495,313,5,1256.57,6282.849999999999
2816,717,10,5,493.06,2465.3
2817,621,296,2,1364.04,2728.08
2818,2025,271,3,1912.18,5736.54
2819,497,304,1,1804.11,1804.11
2820,1440,302,3,133.16,399.48
2821,2103,294,1,1520.79,1520.79
2822,2123,25,5,264.13,1320.65
2823,1413,178,1,915.01,915.01
2824,942,454,2,1053.16,2106.32
2825,72,135,2,615.17,1230.34
2826,845,47,2,1310.31,2620.62
2827,318,168,1,1576.61,1576.61
2828,1930,8,5,840.8,4204.0
2829,204,170,2,547.64,1095.28
2830,1209,356,4,1985.02,7940.08
2831,1359,487,4,511.44,2045.76
2832,1856,372,5,1501.3,7506.5
2833,1888,119,5,718.96,3594.8
2834,2163,324,3,913.43,2740.29
2835,1692,267,3,1687.85,5063.549999999999
2836,1515,401,1,460.27,460.27
2837,1606,58,1,772.82,772.82
2838,387,233,3,987.33,2961.9900000000002
2839,1604,214,3,1562.09,4686.2699999999995
2840,2094,350,2,139.82,279.64
2841,1348,8,1,1026.48,1026.48
2842,1518,304,4,1990.46,7961.84
2843,1933,373,1,1742.01,1742.01
2844,2121,495,3,991.51,2974.5299999999997
2845,1451,237,2,882.16,1764.32
2846,1463,1,1,295.29,295.29
2847,2010,335,3,1155.86,3467.58
2848,2472,280,1,1388.51,1388.51
2849,2376,229,4,850.5,3402.0
2850,2328,83,3,1886.08,5658.24
2851,718,356,2,1639.74,3279.48
2852,345,486,5,936.35,4681.75
2853,405,117,1,1744.77,1744.77
2854,2153,38,5,74.27,371.34999999999997
2855,1100,490,2,1065.5,2131.0
2856,599,411,4,1460.57,5842.28
2857,369,243,2,1075.69,2151.38
2858,872,269,4,1989.55,7958.2
2859,2085,102,4,1329.09,5316.36
2860,2429,467,2,1115.91,2231.82
2861,265,186,3,452.7,1358.1
2862,2212,222,3,1527.64,4582.92
2863,2498,68,5,284.85,1424.25
2864,1747,295,2,225.71,451.42
2865,1333,78,3,1584.27,4752.8099999999995
2866,108,65,5,116.22,581.1
2867,715,351,5,630.54,3152.7
2868,696,184,2,1428.41,2856.82
2869,1519,182,1,1114.74,1114.74
2870,1323,405,4,612.63,2450.52
2871,2192,424,4,812.05,3248.2
2872,2133,206,4,1653.13,6612.52
2873,1784,105,3,318.65,955.9499999999999
2874,1050,366,5,1105.09,5525.45
2875,2094,396,2,1746.76,3493.52
2876,244,86,5,661.27,3306.35
2877,1447,342,5,524.34,2621.7000000000003
2878,1816,60,2,1754.08,3508.16
2879,1713,172,5,845.74,4228.7
2880,629,30,4,1532.11,6128.44
2881,2209,222,2,1653.87,3307.74
2882,1174,249,1,754.94,754.94
2883,1900,397,4,900.57,3602.28
2884,452,174,5,1841.54,9207.7
2885,1418,86,2,1471.27,2942.54
2886,523,484,1,727.71,727.71
2887,1449,496,1,1466.36,1466.36
2888,1154,3,4,986.53,3946.12
2889,216,218,5,1354.72,6773.6
2890,1814,395,2,1098.33,2196.66
2891,1319,68,4,792.63,3170.52
2892,502,209,4,1977.97,7911.88
2893,102,310,5,1349.24,6746.2
2894,1295,458,5,488.23,2441.15
2895,1323,21,2,1571.5,3143.0
2896,719,400,1,645.82,645.82
2897,702,387,3,1261.74,3785.2200000000003
2898,912,451,1,1021.84,1021.84
2899,2289,103,1,447.5,447.5
2900,852,129,2,1537.27,3074.54
2901,2215,410,5,869.69,4348.450000000001
2902,1445,393,5,896.49,4482.45
2903,21,249,5,1404.38,7021.900000000001
2904,210,381,3,284.13,852.39
2905,1284,243,5,714.93,3574.6499999999996
2906,1466,311,5,284.95,1424.75
2907,1980,259,1,1611.78,1611.78
2908,85,403,5,522.99,2614.95
2909,883,418,2,124.0,248.0
2910,681,139,2,1925.06,3850.12
2911,548,103,2,878.79,1757.58
2912,486,368,5,1716.51,8582.55
2913,130,360,3,633.6,1900.8000000000002
2914,1081,189,1,1693.49,1693.49
2915,331,242,4,59.11,236.44
2916,148,146,3,1954.51,5863.53
2917,949,277,1,1617.44,1617.44
2918,1061,90,5,225.74,1128.7
2919,851,39,3,1200.72,3602.16
2920,600,28,1,1309.78,1309.78
2921,1435,402,3,501.87,1505.6100000000001
2922,1692,362,5,1372.46,6862.3
2923,2088,261,3,1099.51,3298.5299999999997
2924,2171,186,2,626.37,1252.74
2925,540,14,3,1717.75,5153.25
2926,2237,151,5,1135.02,5675.1
2927,1990,374,1,1707.36,1707.36
2928,226,482,4,1291.89,5167.56
2929,158,5,3,1446.64,4339.92
2930,188,392,3,1441.3,4323.9
2931,997,392,2,1819.14,3638.28
2932,1198,380,3,456.38,1369.1399999999999
2933,578,182,3,1181.85,3545.5499999999997
2934,764,229,2,1344.38,2688.76
